ESTADO,MUNICIPIO,Ubicación_propuesta,LATITUD,LONGITUD,LATITUD_1,LONGITUD_1,PEA
GUERRERO,INBURSA,Nuevo CAP,17.6426434,-101.5546468,17.56976977,-99.57797883,1
GUERRERO,PROFUTURO,Nuevo CAP,16.8567136,-99.8627858,17.56976977,-99.57797883,1
GUERRERO,INVERCAP,Nuevo CAP,16.8615142,-99.8742704,17.56976977,-99.57797883,1
GUERRERO,PENSIONISSSTE,Nuevo CAP,16.85402,-99.857197,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,17.4391926,-99.5450974,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,17.5433824,-99.50157,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,16.9051744,-99.8260711,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,17.6426434,-101.5546468,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,16.8579672,-99.9156031,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,16.8911414,-99.8347274,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,18.3415785,-99.5279741,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,18.5526654,-99.6027784,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,16.8529936,-99.9062524,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,17.5539614,-99.502004,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,18.3439789,-99.5384606,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,17.6549661,-99.5252856,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,18.3450068,-99.5303868,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,17.6920477,-101.5816534,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,16.8558901,-99.9015731,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,16.8296228,-99.8132833,17.56976977,-99.57797883,1
GUERRERO,COPPEL,Nuevo CAP,18.3653839,-99.8658847,17.56976977,-99.57797883,1
GUERRERO,SURA,Nuevo CAP,16.8562483,-99.8603807,17.56976977,-99.57797883,1
GUERRERO,CITIBANAMEX,Nuevo CAP,16.8568073,-99.900984,17.56976977,-99.57797883,1
GUERRERO,CITIBANAMEX,Nuevo CAP,17.5522448,-99.5020257,17.56976977,-99.57797883,1
GUERRERO,CITIBANAMEX,Nuevo CAP,18.3453603,-99.536755,17.56976977,-99.57797883,1
GUERRERO,CITIBANAMEX,Nuevo CAP,17.6920477,-101.5816534,17.56976977,-99.57797883,1
GUERRERO,XXI-BANORTE,Nuevo CAP,16.8576852,-99.9045044,17.56976977,-99.57797883,1
GUERRERO,AZTECA,Nuevo CAP,16.8555974,-99.9019677,17.56976977,-99.57797883,1
HIDALGO,INBURSA,Nuevo CAP,20.1147327,-98.7468829,20.32220774,-98.83614802,1
HIDALGO,INBURSA,Nuevo CAP,20.0559901,-99.3344059,20.32220774,-98.83614802,1
HIDALGO,PROFUTURO,Nuevo CAP,20.0969247,-98.7782809,20.32220774,-98.83614802,1
HIDALGO,INVERCAP,Nuevo CAP,20.1216178,-98.7375765,20.32220774,-98.83614802,1
HIDALGO,PENSIONISSSTE,Nuevo CAP,20.116257,-98.742239,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.0983505,-98.7614208,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.0577539,-99.3437247,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.4848596,-99.2156513,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.0789062,-98.3673585,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.0904802,-98.3690922,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.0550447,-98.7818879,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,19.8368691,-98.97993,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,19.6481902,-98.5452503,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,19.9069132,-99.3388701,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.4728852,-99.2091288,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.1277981,-98.7311895,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.0843785,-98.3692634,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.0830074,-98.3674194,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,19.8432177,-98.9776727,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,19.9765739,-99.4439678,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.248063,-99.189182,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.2756405,-98.9526541,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.1243666,-98.7357274,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,20.0922815,-99.2210179,20.32220774,-98.83614802,1
HIDALGO,COPPEL,Nuevo CAP,21.1426954,-98.4138851,20.32220774,-98.83614802,1
HIDALGO,SURA,Nuevo CAP,20.1131141,-98.7446817,20.32220774,-98.83614802,1
HIDALGO,CITIBANAMEX,Nuevo CAP,20.1086742,-98.7556136,20.32220774,-98.83614802,1
HIDALGO,CITIBANAMEX,Nuevo CAP,19.8436177,-98.9776255,20.32220774,-98.83614802,1
HIDALGO,CITIBANAMEX,Nuevo CAP,20.0571095,-99.3402472,20.32220774,-98.83614802,1
HIDALGO,CITIBANAMEX,Nuevo CAP,20.1090033,-98.3522788,20.32220774,-98.83614802,1
HIDALGO,XXI-BANORTE,Nuevo CAP,20.113227,-98.7468476,20.32220774,-98.83614802,1
HIDALGO,XXI-BANORTE,Nuevo CAP,20.112525,-98.747931,20.32220774,-98.83614802,1
HIDALGO,AZTECA,Nuevo CAP,20.1288684,-98.7314691,20.32220774,-98.83614802,1
JALISCO,INBURSA,Nuevo CAP,20.6741879,-103.3780165,20.5488303,-103.4505057,1
JALISCO,INBURSA,Nuevo CAP,20.6595382,-103.3494376,20.5488303,-103.4505057,1
JALISCO,INBURSA,Nuevo CAP,20.6410799,-103.4021213,20.5488303,-103.4505057,1
JALISCO,INBURSA,Nuevo CAP,20.6725573,-105.2497679,20.5488303,-103.4505057,1
JALISCO,INBURSA,Nuevo CAP,20.8012387,-102.7630322,20.5488303,-103.4505057,1
JALISCO,PROFUTURO,Nuevo CAP,20.6332499,-103.4265687,20.5488303,-103.4505057,1
JALISCO,PROFUTURO,Nuevo CAP,20.6763341,-103.3688637,20.5488303,-103.4505057,1
JALISCO,INVERCAP,Nuevo CAP,20.7060102,-102.3432705,20.5488303,-103.4505057,1
JALISCO,INVERCAP,Nuevo CAP,20.6740234,-103.3735354,20.5488303,-103.4505057,1
JALISCO,INVERCAP,Nuevo CAP,20.6661685,-103.3946754,20.5488303,-103.4505057,1
JALISCO,INVERCAP,Nuevo CAP,20.349885,-102.7738548,20.5488303,-103.4505057,1
JALISCO,INVERCAP,Nuevo CAP,20.6290814,-105.2290342,20.5488303,-103.4505057,1
JALISCO,INVERCAP,Nuevo CAP,20.8140885,-102.7604165,20.5488303,-103.4505057,1
JALISCO,INVERCAP,Nuevo CAP,20.6215171,-103.4227233,20.5488303,-103.4505057,1
JALISCO,PENSIONISSSTE,Nuevo CAP,20.6630626,-103.2965445,20.5488303,-103.4505057,1
JALISCO,PENSIONISSSTE,Nuevo CAP,20.684962,-103.347374,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6328078,-105.2299459,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,21.3614464,-101.9209228,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6250841,-103.3065131,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6595382,-103.3494376,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.7228513,-103.3910645,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6866131,-103.3507872,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.7195443,-103.3196241,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.674257,-103.3500652,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6562232,-103.4326187,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.5469141,-104.0466657,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6381008,-103.3081996,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6122932,-103.3415581,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6310104,-103.2667988,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.7208648,-103.3458239,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,19.7033963,-103.4675589,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6098697,-105.2333768,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.8062059,-102.7567119,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.623146,-103.3941706,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.5272053,-103.3784948,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,21.2422158,-102.3334576,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.53572,-103.47486,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,19.2377398,-104.5604063,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.7054346,-102.3460017,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.7325445,-103.4512176,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6733827,-103.2771703,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6041421,-103.4011497,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.7012328,-103.3226345,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6582608,-103.3730455,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6589851,-103.3399585,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6749935,-103.3484422,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,19.9159317,-103.0205293,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6820247,-103.3161386,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6948571,-103.2976811,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,21.3540813,-101.9376597,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.301495,-103.1897943,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.7157879,-103.3211682,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.7262794,-103.3683799,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.8832248,-103.8359139,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6248382,-103.2422247,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.630061,-103.3768492,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,21.01381,-102.1832854,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.612323,-103.2855357,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,19.5572679,-103.3789461,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.704769,-103.316395,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.7074095,-102.3478193,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.677551,-103.34887,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.4746338,-103.4475643,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.349885,-102.7738548,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.740074,-103.387465,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.679381,-103.2830847,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,19.7705672,-104.3673939,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6423209,-103.4491338,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6338918,-103.3998437,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6410009,-105.2180181,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.6396692,-103.3255216,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,20.5259239,-103.3862151,20.5488303,-103.4505057,1
JALISCO,COPPEL,Nuevo CAP,19.8044132,-104.215728,20.5488303,-103.4505057,1
JALISCO,SURA,Nuevo CAP,20.674257,-103.3500652,20.5488303,-103.4505057,1
JALISCO,SURA,Nuevo CAP,20.650445,-103.3982187,20.5488303,-103.4505057,1
JALISCO,SURA,Nuevo CAP,20.6346736,-105.231914,20.5488303,-103.4505057,1
JALISCO,CITIBANAMEX,Nuevo CAP,19.695379,-103.4687718,20.5488303,-103.4505057,1
JALISCO,CITIBANAMEX,Nuevo CAP,20.649944,-103.3604875,20.5488303,-103.4505057,1
JALISCO,CITIBANAMEX,Nuevo CAP,20.6446545,-103.3377993,20.5488303,-103.4505057,1
JALISCO,CITIBANAMEX,Nuevo CAP,20.6743433,-103.3664002,20.5488303,-103.4505057,1
JALISCO,CITIBANAMEX,Nuevo CAP,21.3543984,-101.9300375,20.5488303,-103.4505057,1
JALISCO,CITIBANAMEX,Nuevo CAP,20.349885,-102.7738548,20.5488303,-103.4505057,1
JALISCO,CITIBANAMEX,Nuevo CAP,20.6098697,-105.2333768,20.5488303,-103.4505057,1
JALISCO,CITIBANAMEX,Nuevo CAP,20.8188002,-102.7623586,20.5488303,-103.4505057,1
JALISCO,CITIBANAMEX,Nuevo CAP,20.7219463,-103.3938629,20.5488303,-103.4505057,1
JALISCO,XXI-BANORTE,Nuevo CAP,20.6972328,-103.3745031,20.5488303,-103.4505057,1
JALISCO,XXI-BANORTE,Nuevo CAP,20.689097,-103.3284089,20.5488303,-103.4505057,1
JALISCO,XXI-BANORTE,Nuevo CAP,20.6418559,-105.220897,20.5488303,-103.4505057,1
JALISCO,XXI-BANORTE,Nuevo CAP,20.674223,-103.3696945,20.5488303,-103.4505057,1
JALISCO,PRINCIPAL,Nuevo CAP,20.6788119,-103.3720654,20.5488303,-103.4505057,1
JALISCO,AZTECA,Nuevo CAP,20.60552,-103.40016,20.5488303,-103.4505057,1
MICHOACÁN,INBURSA,Nuevo CAP,20.3451951,-102.0287046,19.562794,-101.7355739,1
MICHOACÁN,INBURSA,Nuevo CAP,17.9613698,-102.2040301,19.562794,-101.7355739,1
MICHOACÁN,INBURSA,Nuevo CAP,19.6883139,-101.1527555,19.562794,-101.7355739,1
MICHOACÁN,INBURSA,Nuevo CAP,19.6924483,-101.1709378,19.562794,-101.7355739,1
MICHOACÁN,INBURSA,Nuevo CAP,19.4021482,-102.0550606,19.562794,-101.7355739,1
MICHOACÁN,INBURSA,Nuevo CAP,19.9749948,-102.2868472,19.562794,-101.7355739,1
MICHOACÁN,PROFUTURO,Nuevo CAP,19.6905182,-101.1769064,19.562794,-101.7355739,1
MICHOACÁN,INVERCAP,Nuevo CAP,17.9936223,-102.2346121,19.562794,-101.7355739,1
MICHOACÁN,INVERCAP,Nuevo CAP,19.6942188,-101.1707654,19.562794,-101.7355739,1
MICHOACÁN,INVERCAP,Nuevo CAP,19.41154,-102.0528836,19.562794,-101.7355739,1
MICHOACÁN,INVERCAP,Nuevo CAP,19.9854468,-102.2849146,19.562794,-101.7355739,1
MICHOACÁN,PENSIONISSSTE,Nuevo CAP,19.728099,-101.223281,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.6954869,-101.1912034,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.9694544,-102.2981115,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.4183166,-102.0685985,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.7000556,-101.191465,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,17.9642506,-102.2002184,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.0835342,-102.3559978,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.9852032,-102.2819318,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.7025966,-101.2123022,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,17.9725781,-102.2151166,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.8173322,-101.7908387,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.4357959,-100.3566756,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.4177483,-102.0444555,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.0861495,-102.3535466,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,20.34141,-102.0219572,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.7008719,-101.1901436,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.9839689,-102.2864056,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.5155913,-101.6115112,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.5665192,-101.7068294,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.9371769,-102.3206069,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.2353668,-101.4580497,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,20.0564093,-102.7185395,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,17.9820771,-102.350467,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.5142457,-101.6096064,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.5303246,-101.6103014,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.6878797,-100.5509713,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.6628216,-101.5195232,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.7224742,-101.1913582,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.8884278,-100.4402706,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.6822827,-101.1795214,19.562794,-101.7355739,1
MICHOACÁN,COPPEL,Nuevo CAP,19.1899326,-102.8452564,19.562794,-101.7355739,1
MICHOACÁN,SURA,Nuevo CAP,17.962664,-102.1997444,19.562794,-101.7355739,1
MICHOACÁN,SURA,Nuevo CAP,19.6871393,-101.1621927,19.562794,-101.7355739,1
MICHOACÁN,SURA,Nuevo CAP,19.4032874,-102.0552933,19.562794,-101.7355739,1
MICHOACÁN,SURA,Nuevo CAP,19.9806804,-102.2910491,19.562794,-101.7355739,1
MICHOACÁN,CITIBANAMEX,Nuevo CAP,20.339267,-102.0232798,19.562794,-101.7355739,1
MICHOACÁN,CITIBANAMEX,Nuevo CAP,17.958135,-102.1957286,19.562794,-101.7355739,1
MICHOACÁN,CITIBANAMEX,Nuevo CAP,19.7030247,-101.1910083,19.562794,-101.7355739,1
MICHOACÁN,CITIBANAMEX,Nuevo CAP,19.4149956,-102.0664724,19.562794,-101.7355739,1
MICHOACÁN,CITIBANAMEX,Nuevo CAP,19.4176377,-102.0253745,19.562794,-101.7355739,1
MICHOACÁN,CITIBANAMEX,Nuevo CAP,19.9849131,-102.2873874,19.562794,-101.7355739,1
MICHOACÁN,XXI-BANORTE,Nuevo CAP,19.694378,-101.171049,19.562794,-101.7355739,1
MICHOACÁN,XXI-BANORTE,Nuevo CAP,19.6828175,-101.1671804,19.562794,-101.7355739,1
MICHOACÁN,XXI-BANORTE,Nuevo CAP,19.9369271,-102.3212761,19.562794,-101.7355739,1
MICHOACÁN,AZTECA,Nuevo CAP,19.6952931,-101.1880836,19.562794,-101.7355739,1
MORELOS,INBURSA,Nuevo CAP,18.9339388,-99.213336,18.81797011,-99.10251121,1
MORELOS,PROFUTURO,Nuevo CAP,18.9242095,-99.2215659,18.81797011,-99.10251121,1
MORELOS,INVERCAP,Nuevo CAP,18.9178359,-99.2190675,18.81797011,-99.10251121,1
MORELOS,PENSIONISSSTE,Nuevo CAP,18.924411,-99.217665,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.9203462,-99.2356048,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.9273228,-99.2312328,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.8125806,-98.9510551,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.8975416,-99.1698766,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.8122899,-98.9552722,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.9234676,-99.2347823,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.8664165,-99.2093114,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.8274866,-98.9465872,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.8873414,-99.0612383,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.6531057,-99.1941884,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.8182393,-99.2329468,18.81797011,-99.10251121,1
MORELOS,COPPEL,Nuevo CAP,18.6112909,-99.1802147,18.81797011,-99.10251121,1
MORELOS,SURA,Nuevo CAP,18.9590176,-99.238057,18.81797011,-99.10251121,1
MORELOS,CITIBANAMEX,Nuevo CAP,18.8135046,-98.953516,18.81797011,-99.10251121,1
MORELOS,CITIBANAMEX,Nuevo CAP,18.9251059,-99.2358532,18.81797011,-99.10251121,1
MORELOS,XXI-BANORTE,Nuevo CAP,18.9184209,-99.2338226,18.81797011,-99.10251121,1
MORELOS,AZTECA,Nuevo CAP,18.9243369,-99.220109,18.81797011,-99.10251121,1
NAYARIT,INBURSA,Nuevo CAP,21.5095414,-104.8870776,21.5917088,-104.9216451,1
NAYARIT,PROFUTURO,Nuevo CAP,21.5034347,-104.892566,21.5917088,-104.9216451,1
NAYARIT,INVERCAP,Nuevo CAP,21.5077564,-104.8912821,21.5917088,-104.9216451,1
NAYARIT,PENSIONISSSTE,Nuevo CAP,21.507202,-104.900549,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.5159476,-104.8909807,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.8092961,-105.2092423,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.496865,-104.8829524,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.2362463,-104.8991919,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.7513844,-104.8454619,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.9451717,-105.3006793,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.5057363,-104.8938546,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.5129981,-104.8921896,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,22.2670468,-105.4185227,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.5113041,-104.8950863,21.5917088,-104.9216451,1
NAYARIT,COPPEL,Nuevo CAP,21.452397,-104.898454,21.5917088,-104.9216451,1
NAYARIT,SURA,Nuevo CAP,21.5080907,-104.8938204,21.5917088,-104.9216451,1
NAYARIT,CITIBANAMEX,Nuevo CAP,21.5162793,-104.8798798,21.5917088,-104.9216451,1
NAYARIT,XXI-BANORTE,Nuevo CAP,21.4998373,-104.8977777,21.5917088,-104.9216451,1
NAYARIT,AZTECA,Nuevo CAP,21.5120148,-104.8937634,21.5917088,-104.9216451,1
NUEVO LEÓN,INBURSA,Nuevo CAP,25.5894554,-100.0024014,25.67333113,-100.1376279,1
NUEVO LEÓN,INBURSA,Nuevo CAP,25.707673,-100.2686444,25.67333113,-100.1376279,1
NUEVO LEÓN,INBURSA,Nuevo CAP,25.6537584,-100.3519444,25.67333113,-100.1376279,1
NUEVO LEÓN,PROFUTURO,Nuevo CAP,25.7234926,-100.2241421,25.67333113,-100.1376279,1
NUEVO LEÓN,PROFUTURO,Nuevo CAP,25.6751121,-100.3075992,25.67333113,-100.1376279,1
NUEVO LEÓN,INVERCAP,Nuevo CAP,25.6850452,-100.2691179,25.67333113,-100.1376279,1
NUEVO LEÓN,INVERCAP,Nuevo CAP,25.6643765,-100.3119986,25.67333113,-100.1376279,1
NUEVO LEÓN,INVERCAP,Nuevo CAP,25.760647,-100.3008569,25.67333113,-100.1376279,1
NUEVO LEÓN,INVERCAP,Nuevo CAP,25.6766714,-100.4499832,25.67333113,-100.1376279,1
NUEVO LEÓN,PENSIONISSSTE,Nuevo CAP,25.7001902,-100.3093165,25.67333113,-100.1376279,1
NUEVO LEÓN,PENSIONISSSTE,Nuevo CAP,25.671223,-100.337619,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.6731472,-100.3146093,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.7508285,-100.254958,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.672724,-100.4216764,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.7814786,-100.2572084,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.6577668,-100.1895211,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.6783285,-100.4378947,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.6760535,-100.3140086,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.7269104,-100.3436276,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.7879708,-100.3186607,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.67262,-100.3185038,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.6650694,-100.2277709,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.7729127,-100.3888318,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.6300295,-100.294019,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.6792092,-100.2321509,25.67333113,-100.1376279,1
NUEVO LEÓN,COPPEL,Nuevo CAP,25.6612213,-100.1492426,25.67333113,-100.1376279,1
